gesture_id,tap,app_name,origin_first_finger,pressure_first_finger,time_stamp_first,size_first_finger,x_coordinate_first_finger,y_coordinate_first_finger,distance,iskid
137,Swipe,,False,63,1504796405174,6.0,276,2275,0.0,1
217,Unidentified,,False,35,1499371517995,4.0,420,1191,0.0,0
330,Tap,com.google.android.googlequicksearchbox,True,37,1504798457712,3.0,741,2304,0.0,1
160,Unidentified,,False,33,1502053440444,4.0,469,547,0.0,1
194,Tap,,False,72,1502036096239,7.0,308,984,0.0,0
120,Swipe,com.google.android.apps.photos,True,56,1504196176596,5.0,1133,1632,0.0,1
64,Swipe,com.google.android.apps.photos,True,50,1499125125967,5.0,1216,1710,0.0,1
150,Tap,com.touchlogger,True,51,1499645388721,4.0,702,1940,0.0,1
183,Swipe,com.google.android.apps.photos,True,62,1501962497732,6.0,1183,1311,0.0,0
356,Tap,com.google.android.youtube,False,34,1504202450169,3.0,1129,2534,0.0,0
293,Unidentified,,True,36,1504202012998,2.0,1147,1717,0.0,0
209,Swipe,com.google.android.apps.photos,True,49,1504804881774,4.0,661,1769,0.0,0
365,Swipe,com.google.android.youtube,True,22,1499365303401,1.0,1091,2212,0.0,0
228,Tap,com.google.android.apps.photos,True,17,1504200689101,1.0,1426,1259,0.0,0
276,Tap,,True,21,1498776819588,2.0,1405,814,0.0,1
64,Swipe,,True,60,1504720144790,5.0,976,1589,0.0,0
15,Tap,com.mehequanna.gestureplayground,False,40,1504191098078,3.0,194,2147,0.0,1
296,Swipe,com.google.android.youtube,True,39,1499644739234,3.0,196,1997,0.0,0
382,Unidentified,,True,25,1504191927303,2.0,799,898,0.0,1
74,Tap,,False,55,1504799102222,4.0,218,1023,0.0,1
190,Tap,,False,23,1504799245181,2.0,667,2534,0.0,1
15,Swipe,com.google.android.apps.photos,True,29,1504723237498,2.0,796,1620,0.0,0
246,Swipe,com.mehequanna.gestureplayground,False,38,1504720435152,6.0,35,1931,0.0,0
146,Swipe,com.google.android.apps.photos,True,25,1501270788235,2.0,1133,1797,0.0,0
114,Swipe,com.google.android.apps.photos,True,38,1499124611980,4.0,1022,1759,0.0,1
133,Swipe,,False,38,1504723403033,2.0,999,341,0.0,0
242,Unidentified,com.google.android.apps.photos,True,41,1504798277565,3.0,537,1708,0.0,1
426,Tap,com.google.android.youtube,True,30,1501271234060,3.0,819,1843,0.0,0
6,Tap,com.mehequanna.gestureplayground,False,54,1504203958271,4.0,224,504,0.0,0
211,Tap,,True,42,1504807264710,3.0,944,1644,0.0,0
318,Unidentified,com.google.android.youtube,True,38,1504720537336,3.0,998,1907,0.0,0
82,Tap,com.google.android.apps.photos,True,81,1504208327651,7.0,549,1168,0.0,1
302,Tap,com.google.android.googlequicksearchbox,True,23,1499371676084,2.0,1159,2517,0.0,0
256,Tap,com.google.android.youtube,True,59,1504205514279,6.0,1265,750,0.0,0
122,Unidentified,,False,37,1504796380824,3.0,297,187,0.0,1
230,Tap,,False,75,1499124804734,7.0,628,68,0.0,1
176,Swipe,com.google.android.apps.photos,True,33,1501195424869,2.0,1059,1649,0.0,0
58,Swipe,com.google.android.apps.photos,True,64,1504208307953,6.0,1306,1495,0.0,1
242,Unidentified,com.google.android.apps.photos,True,22,1504542310103,1.0,1230,1704,0.0,1
126,Unidentified,com.google.android.apps.photos,True,26,1504193808645,2.0,1144,1328,0.0,1
118,Swipe,com.google.android.apps.photos,True,61,1502035988159,7.0,1167,1493,0.0,0
88,Unidentified,,False,21,1504806842901,1.0,923,2269,0.0,0
97,Tap,,False,93,1504202949109,8.0,443,268,0.0,0
13,Swipe,com.google.android.apps.photos,True,37,1501270520300,4.0,1053,1821,0.0,0
224,Unidentified,com.google.android.apps.photos,True,26,1504201924780,2.0,1175,1438,0.0,0
42,Tap,,False,52,1504196926163,4.0,225,2132,0.0,0
14,Tap,,False,25,1504541843210,2.0,401,936,0.0,1
256,Swipe,com.google.android.apps.photos,True,68,1499818455918,5.0,866,1603,0.0,1
22,Tap,,False,78,1504205126216,8.0,297,960,0.0,0
270,Unidentified,,False,22,1504795169247,2.0,80,216,0.0,1
255,Tap,com.google.android.youtube,True,38,1504205506262,4.0,727,1306,0.0,0
96,Tap,,False,53,1499818151158,4.0,373,2115,0.0,1
96,Tap,,False,31,1504723353239,2.0,242,1309,0.0,0
305,Unidentified,,True,30,1504197282855,3.0,1223,945,0.0,0
378,Tap,,False,33,1504798864933,4.0,798,2167,0.0,1
116,Tap,com.google.android.apps.photos,True,30,1504192611443,2.0,1094,1498,0.0,1
44,Swipe,com.google.android.apps.photos,True,46,1499125100477,3.0,906,1644,0.0,1
252,Tap,com.mehequanna.gestureplayground,False,41,1504720438613,4.0,619,1666,0.0,0
275,Swipe,com.google.android.apps.photos,True,28,1504796740947,1.0,672,1228,0.0,1
148,Swipe,com.google.android.apps.photos,True,25,1499818255753,2.0,1145,1800,0.0,1
112,Tap,com.mehequanna.gestureplayground,False,63,1504202977646,6.0,129,1297,0.0,0
55,Swipe,,False,25,1501451113101,3.0,817,1209,0.0,1
339,Swipe,com.google.android.apps.photos,True,48,1504801079199,4.0,587,1871,0.0,1
250,Tap,com.google.android.youtube,True,29,1500220184241,2.0,107,345,0.0,0
181,Swipe,,True,26,1498777864857,1.0,355,1741,0.0,0
110,Swipe,com.google.android.apps.photos,True,33,1504806909954,4.0,378,1594,0.0,0
210,Tap,com.google.android.apps.photos,True,27,1504196291151,2.0,976,1497,0.0,1
7,Tap,,False,26,1504195156707,2.0,440,895,0.0,1
101,Tap,com.google.android.apps.photos,True,50,1500219863993,4.0,361,743,0.0,0
283,TwoFinger,,False,43,1498776868530,4.0,835,1796,1085.7389188934878,1
53,Swipe,com.mehequanna.gestureplayground,False,36,1504196941065,2.0,279,162,0.0,0
128,Tap,com.google.android.apps.photos,True,97,1504208403846,8.0,171,279,0.0,1
139,Unidentified,com.google.android.apps.photos,True,51,1499364959489,5.0,586,1662,0.0,0
371,Swipe,,False,58,1504208692729,6.0,701,1158,0.0,1
12,Swipe,com.google.android.apps.photos,True,49,1504723231384,6.0,763,1608,0.0,0
171,Swipe,com.google.android.apps.photos,True,42,1504205377439,4.0,1346,1598,0.0,0
431,Unidentified,,True,29,1504801373220,2.0,906,1798,0.0,1
260,Swipe,com.google.android.apps.photos,True,47,1504192787321,4.0,1196,1823,0.0,1
259,Tap,com.mehequanna.gestureplayground,False,54,1504208581881,5.0,207,241,0.0,1
202,Swipe,com.google.android.apps.photos,True,50,1504197174329,4.0,334,1377,0.0,0
443,Tap,com.google.android.youtube,True,76,1504198319348,7.0,814,253,0.0,1
46,Swipe,com.google.android.apps.photos,True,47,1502035881912,4.0,1078,1379,0.0,0
74,Tap,,False,53,1504797848510,4.0,149,805,0.0,1
27,Tap,com.mehequanna.gestureplayground,False,35,1504794935310,3.0,537,1529,0.0,1
216,Tap,,True,30,1504807266763,2.0,611,1870,0.0,0
339,Swipe,,False,46,1501271061859,4.0,469,1973,0.0,0
118,Tap,com.mehequanna.gestureplayground,False,32,1507562520087,3.0,212,1301,0.0,0
78,Unidentified,,True,46,1499125145455,4.0,735,1754,0.0,1
442,Unidentified,,True,39,1504800046003,4.0,1071,1350,0.0,1
299,Tap,,True,32,1504542686980,4.0,488,1619,0.0,1
263,Swipe,com.google.android.apps.photos,True,60,1504201961701,7.0,671,1380,0.0,0
69,Tap,com.mehequanna.gestureplayground,False,27,1504204056680,2.0,386,1798,0.0,0
9,Tap,,False,23,1504541833403,1.0,205,1309,0.0,1
151,Tap,,False,58,1504799214733,5.0,437,1568,0.0,1
404,Tap,com.google.android.googlequicksearchbox,True,66,1504190824561,7.0,671,2335,0.0,1
281,Tap,,False,130,1504208593350,13.0,352,1011,0.0,1
140,Tap,,False,47,1500219003374,4.0,238,2090,0.0,1
143,Swipe,com.google.android.apps.photos,True,48,1504193863313,4.0,258,1883,0.0,1
283,Swipe,com.google.android.apps.photos,True,74,1504190292515,7.0,647,1384,0.0,1
145,Swipe,com.google.android.apps.photos,True,31,1499364965020,2.0,1280,1490,0.0,0
199,Unidentified,,True,44,1499645472356,4.0,793,1539,0.0,1
354,Unidentified,,True,39,1504798500418,4.0,638,1692,0.0,1
269,Unidentified,,False,72,1499124905564,7.0,566,1146,0.0,1
338,Tap,,False,32,1504192980334,3.0,772,2219,0.0,1
187,Tap,,False,94,1502036092797,10.0,582,88,0.0,0
120,Unidentified,,False,58,1504796348345,5.0,353,1079,0.0,1
59,Swipe,com.google.android.apps.photos,True,69,1501962143950,8.0,470,1524,0.0,0
286,Scroll,,True,23,1504542594094,2.0,1137,2166,0.0,1
285,Tap,com.google.android.youtube,True,46,1504807392649,4.0,1326,2055,0.0,0
253,Swipe,,False,86,1502036193647,7.0,1013,337,0.0,0
154,Unidentified,,False,33,1504800658692,4.0,150,175,0.0,1
160,Swipe,com.google.android.apps.photos,True,34,1504200575488,4.0,1130,1850,0.0,0
136,Tap,,False,38,1504542008031,4.0,559,1143,0.0,1
259,Unidentified,,False,72,1499644653386,7.0,438,1188,0.0,0
117,Unidentified,,False,26,1502053415315,2.0,1073,2167,0.0,1
188,Swipe,com.google.android.apps.photos,True,32,1501270846501,3.0,1161,1818,0.0,0
312,Swipe,,True,35,1504194279375,4.0,1189,1747,0.0,1
10,Tap,com.google.android.apps.photos,True,74,1504720037113,6.0,208,607,0.0,0
297,Unidentified,com.google.android.youtube,True,39,1504796804269,3.0,428,1553,0.0,1
148,Tap,,False,53,1504799213928,5.0,529,1599,0.0,1
133,Tap,com.google.android.apps.photos,True,58,1504537305224,5.0,983,1125,0.0,0
190,Unidentified,,False,34,1507562664546,2.0,1054,353,0.0,0
15,Swipe,,True,52,1504720046247,5.0,433,1820,0.0,0
293,Unidentified,com.google.android.apps.photos,True,50,1504795220887,5.0,888,1163,0.0,1
154,Swipe,com.google.android.apps.photos,True,79,1504195429432,7.0,848,1537,0.0,1
225,Tap,com.mehequanna.gestureplayground,False,42,1499124086171,4.0,301,1344,0.0,1
274,LongPress,,True,11,1498776815108,1.0,1423,2545,0.0,1
94,Tap,,False,37,1504537244517,2.0,519,268,0.0,0
149,Swipe,com.google.android.apps.photos,True,48,1504203045190,4.0,871,1731,0.0,0
24,Tap,com.mehequanna.gestureplayground,False,61,1498776224041,6.0,337,1385,0.0,1
191,Tap,,False,42,1502036094612,4.0,206,241,0.0,0
204,Scroll,,True,38,1499124011977,3.0,1105,1665,0.0,1
143,Tap,,False,38,1504795015088,3.0,199,276,0.0,1
250,Swipe,com.google.android.apps.photos,True,51,1504197232303,6.0,1280,1560,0.0,0
180,Tap,com.google.android.apps.photos,True,33,1504537396659,3.0,1109,1496,0.0,0
404,Swipe,com.google.android.apps.photos,True,41,1504801204056,4.0,1073,1746,0.0,1
51,Swipe,,False,39,1498777561086,4.0,249,162,0.0,0
162,Swipe,,False,26,1507565879419,2.0,189,177,0.0,0
180,Swipe,com.google.android.apps.photos,True,27,1504193942740,2.0,612,1554,0.0,1
359,Tap,,False,26,1504193046065,3.0,945,2223,0.0,1
121,Swipe,com.google.android.apps.photos,True,88,1499644401004,8.0,769,1492,0.0,0
264,Unidentified,,False,43,1502036205644,3.0,90,2046,0.0,0
357,Tap,com.google.android.youtube,True,25,1504204717111,3.0,1381,395,0.0,0
36,Tap,,False,78,1499818015824,7.0,220,175,0.0,1
349,Swipe,,False,58,1501271093518,6.0,676,1170,0.0,0
305,Swipe,,False,46,1499365218228,4.0,1027,238,0.0,0
307,Swipe,,False,37,1499365219746,2.0,147,274,0.0,0
132,Swipe,com.google.android.apps.photos,True,44,1499371366440,4.0,1201,1499,0.0,0
75,Tap,com.mehequanna.gestureplayground,False,60,1504192553525,4.0,402,1843,0.0,1
75,Tap,,False,73,1504201753672,8.0,510,1246,0.0,0
230,Swipe,com.google.android.apps.photos,True,34,1504197201166,3.0,1219,1811,0.0,0
165,Swipe,com.google.android.apps.photos,True,65,1504193913682,6.0,924,1572,0.0,1
69,Tap,com.mehequanna.gestureplayground,False,48,1504537217590,4.0,407,1810,0.0,0
148,Swipe,com.google.android.apps.photos,True,75,1504190052927,7.0,644,1466,0.0,1
194,Unidentified,com.google.android.apps.photos,True,29,1504202823995,2.0,1232,1336,0.0,1
37,Tap,,False,27,1504195209203,2.0,636,120,0.0,1
33,Tap,,False,47,1504794942943,4.0,666,1512,0.0,1
32,Tap,,False,65,1502053259138,6.0,456,1248,0.0,1
268,Unidentified,,True,36,1498778011250,4.0,335,1662,0.0,0
185,Unidentified,,False,76,1499644501075,7.0,281,1388,0.0,0
195,Unidentified,,True,45,1502053543994,4.0,1154,1555,0.0,1
365,Swipe,com.google.android.apps.photos,True,37,1504801114667,3.0,1078,1711,0.0,1
187,Tap,,False,90,1499644503754,9.0,253,1347,0.0,0
211,Tap,com.google.android.googlequicksearchbox,True,44,1504796548066,3.0,952,422,0.0,1
300,Swipe,,True,33,1502036303113,4.0,952,2015,0.0,0
20,Tap,,False,22,1501194975319,1.0,677,1474,0.0,0
168,Tap,com.google.android.apps.photos,True,34,1499364988925,3.0,414,1383,0.0,0
26,Swipe,com.google.android.apps.photos,True,42,1500218816595,3.0,770,1560,0.0,1
114,Swipe,,False,32,1504797970395,2.0,1006,209,0.0,1
141,Unidentified,com.google.android.apps.photos,True,22,1499371384423,1.0,1229,1631,0.0,0
176,Swipe,com.google.android.apps.photos,True,28,1499818310788,2.0,722,1736,0.0,1
133,Swipe,com.google.android.apps.photos,True,42,1504808165470,4.0,1274,1531,0.0,0
350,Swipe,,True,38,1504197449233,3.0,1093,1157,0.0,0
316,Unidentified,com.google.android.apps.photos,True,66,1499818610650,6.0,674,1681,0.0,1
215,Swipe,com.google.android.apps.photos,True,75,1499818401033,9.0,629,1432,0.0,1
155,Unidentified,com.google.android.apps.photos,True,32,1504190065447,3.0,1226,1579,0.0,1
235,Swipe,,False,24,1504800809503,2.0,1004,2219,0.0,1
92,Unidentified,com.touchlogger,False,30,1501451293649,2.0,432,1858,0.0,1
212,Swipe,com.google.android.apps.photos,True,23,1501195548151,2.0,1271,1870,0.0,0
209,Swipe,com.google.android.apps.photos,True,58,1504537437520,7.0,1231,1798,0.0,0
53,Swipe,,False,39,1504189843867,4.0,1090,2123,0.0,1
96,Tap,,False,26,1504800535549,2.0,126,2149,0.0,1
99,Swipe,com.google.android.apps.photos,True,53,1500218926007,4.0,863,1576,0.0,1
65,Swipe,com.google.android.apps.photos,True,50,1501270627631,5.0,420,1772,0.0,0
341,Unidentified,,True,65,1504190546546,7.0,1162,1415,0.0,1
517,Unidentified,,True,23,1504198559901,2.0,1046,1738,0.0,1
155,Swipe,,False,40,1504800661074,4.0,102,2247,0.0,1
55,Unidentified,,False,32,1504804550978,2.0,1021,2195,0.0,0
182,Swipe,com.google.android.apps.photos,True,59,1504201862294,5.0,1149,1338,0.0,0
21,Tap,,False,49,1504196003570,5.0,669,1532,0.0,1
90,Tap,,False,49,1504191233918,5.0,359,2129,0.0,1
155,Swipe,com.google.android.apps.photos,True,39,1504205352409,3.0,752,1697,0.0,0
317,Tap,com.google.android.apps.photos,True,42,1504192890003,4.0,819,1264,0.0,1
227,Unidentified,,False,52,1504720395437,4.0,551,1184,0.0,0
46,Tap,,False,57,1499818035400,6.0,262,2116,0.0,1
345,Swipe,,True,31,1504798483974,3.0,704,1700,0.0,1
8,Tap,,False,28,1504807780182,2.0,531,1682,0.0,0
25,Tap,,False,44,1504205128544,4.0,140,1541,0.0,0
85,Tap,,False,62,1504205251718,5.0,255,796,0.0,0
46,Tap,com.mehequanna.gestureplayground,False,33,1504199042957,4.0,239,1420,0.0,0
108,Swipe,com.google.android.apps.photos,True,47,1499371327737,4.0,1286,1695,0.0,0
338,Tap,,False,35,1501452049164,3.0,1007,1951,0.0,1
288,Tap,com.google.android.youtube,False,31,1498776887695,3.0,724,2527,0.0,1
253,Unidentified,com.google.android.apps.photos,True,27,1504542372090,2.0,1007,1513,0.0,1
291,Unidentified,com.google.android.apps.photos,True,31,1504798385883,4.0,1122,1580,0.0,1
9,Tap,com.google.android.apps.photos,True,57,1501270509681,4.0,323,2467,0.0,0
265,Swipe,com.touchlogger,True,58,1504537536078,6.0,900,506,0.0,0
194,Swipe,com.android.systemui,False,50,1501451501125,6.0,967,918,0.0,1
62,Swipe,com.google.android.apps.photos,True,42,1507562439410,3.0,255,1553,0.0,0
345,Unidentified,,True,64,1504190550881,7.0,1221,930,0.0,1
114,Tap,com.mehequanna.gestureplayground,False,44,1507565807848,3.0,442,881,0.0,0
94,Swipe,,False,33,1498777656344,2.0,971,2190,0.0,0
268,Swipe,com.google.android.apps.photos,True,48,1504203257037,5.0,1193,1485,0.0,0
291,Swipe,,True,36,1504807408063,3.0,1168,1696,0.0,0
38,Tap,,False,61,1504804520636,7.0,664,1550,0.0,0
72,Swipe,com.mehequanna.gestureplayground,False,23,1504196093686,2.0,479,1175,0.0,1
204,Swipe,,False,61,1500220061152,6.0,644,1149,0.0,0
242,Swipe,com.google.android.apps.photos,True,37,1504198058595,3.0,454,1462,0.0,1
70,Tap,,False,88,1504200394669,10.0,161,2133,0.0,0
278,Swipe,com.google.android.apps.photos,True,54,1504192817543,4.0,641,1832,0.0,1
35,Unidentified,com.google.android.apps.photos,True,48,1499124498716,4.0,428,1723,0.0,1
143,Tap,com.mehequanna.gestureplayground,False,77,1500219934518,6.0,369,534,0.0,0
191,Unidentified,,True,36,1504808361919,2.0,285,1960,0.0,0
155,Swipe,com.google.android.apps.photos,True,19,1504192654344,1.0,1402,1495,0.0,1
28,Tap,,False,48,1504796258242,4.0,244,1272,0.0,1
62,Swipe,,False,47,1499818066268,4.0,167,181,0.0,1
225,Swipe,com.google.android.apps.photos,True,56,1499818416517,4.0,567,1533,0.0,1
24,Tap,,False,47,1504195189774,4.0,292,965,0.0,1
198,Swipe,com.google.android.apps.photos,True,21,1504193980860,1.0,1033,1497,0.0,1
310,Unidentified,com.google.android.youtube,True,21,1501195789548,1.0,1136,1817,0.0,0
281,Swipe,com.google.android.apps.photos,True,62,1504191500727,7.0,622,1484,0.0,1
99,Tap,com.mehequanna.gestureplayground,False,38,1504723358351,3.0,364,1150,0.0,0
131,Tap,com.google.android.apps.photos,True,23,1504195399319,2.0,1429,1831,0.0,1
254,Swipe,com.touchlogger,True,32,1504537523502,2.0,705,436,0.0,0
33,Swipe,com.google.android.apps.photos,True,24,1499364796369,1.0,1175,1584,0.0,0
71,Swipe,com.google.android.apps.photos,True,39,1504208320152,3.0,1283,1087,0.0,1
351,Tap,com.google.android.youtube,True,37,1504196610443,4.0,578,639,0.0,1
6,Tap,com.google.android.apps.photos,True,59,1507565647844,5.0,419,1586,0.0,0
6,Unidentified,com.google.android.apps.photos,True,52,1499644213606,5.0,1065,1599,0.0,0
175,Swipe,com.google.android.apps.photos,True,46,1504537384415,4.0,297,1836,0.0,0
94,Tap,,False,41,1504191239393,3.0,503,348,0.0,1
107,Swipe,com.google.android.apps.photos,True,74,1504804671865,8.0,1333,1477,0.0,0
295,Tap,com.google.android.youtube,True,32,1504537595718,3.0,250,899,0.0,0
102,Swipe,com.google.android.apps.photos,True,72,1501270688696,8.0,1260,1305,0.0,0
66,Unidentified,com.google.android.apps.photos,False,37,1501451179712,2.0,483,1642,0.0,1
207,Tap,com.mehequanna.gestureplayground,False,41,1502036105638,4.0,198,1484,0.0,0
183,Tap,,False,69,1504799232810,6.0,542,1579,0.0,1
23,Tap,,False,27,1499645152985,3.0,253,2216,0.0,1
73,Unidentified,com.google.android.apps.photos,True,51,1501962194705,5.0,1211,1306,0.0,0
167,Swipe,com.google.android.apps.photos,True,38,1504208451887,4.0,1398,1684,0.0,1
402,Tap,com.google.android.gms,False,84,1501271174545,8.0,286,2465,0.0,0
109,Tap,com.mehequanna.gestureplayground,False,37,1501451344201,2.0,345,594,0.0,1
275,Unidentified,com.google.android.apps.photos,True,29,1504800932046,2.0,1252,1727,0.0,1
182,Tap,com.google.android.apps.photos,True,52,1498777866916,4.0,479,664,0.0,0
332,Unidentified,com.google.android.apps.photos,True,60,1504799590518,6.0,808,1475,0.0,1
241,Swipe,com.google.android.apps.photos,True,31,1501195616950,2.0,1303,1644,0.0,0
187,Unidentified,,False,25,1500220013486,1.0,265,182,0.0,0
424,Unidentified,,False,44,1504203121391,3.0,110,1805,0.0,1
76,Tap,com.mehequanna.gestureplayground,False,23,1502053340633,2.0,153,1425,0.0,1
221,Tap,com.google.android.youtube,True,36,1504807268933,3.0,1156,1693,0.0,0
349,Unidentified,com.google.android.apps.photos,True,59,1504801095168,5.0,672,1576,0.0,1
136,Tap,,False,49,1504799199892,4.0,405,1988,0.0,1
115,Swipe,com.google.android.apps.photos,True,24,1504196172996,1.0,770,1738,0.0,1
459,Tap,,True,42,1504203200262,4.0,1299,576,0.0,1
214,Swipe,com.google.android.apps.photos,True,57,1504196299920,6.0,689,1711,0.0,1
394,Swipe,com.talkatone.android,False,50,1501271164356,5.0,285,677,0.0,0
258,Swipe,,True,45,1504194147888,4.0,1086,1215,0.0,1
19,Tap,com.mehequanna.gestureplayground,False,39,1498777503820,4.0,313,1305,0.0,0
227,Swipe,,False,24,1499371549637,2.0,69,2118,0.0,0
144,Swipe,com.google.android.apps.photos,True,41,1501270781955,4.0,763,1536,0.0,0
107,Swipe,com.google.android.apps.photos,True,46,1504202733545,5.0,840,1554,0.0,1
46,Swipe,,False,32,1504205162976,4.0,229,2147,0.0,0
143,Tap,com.google.android.apps.photos,True,57,1499818243562,6.0,737,1870,0.0,1
327,Unidentified,,True,50,1504194305371,4.0,246,1385,0.0,1
78,Unidentified,,True,34,1507562459878,4.0,1346,1270,0.0,0
32,Tap,,False,47,1504541876884,5.0,616,1519,0.0,1
304,Tap,com.google.android.googlequicksearchbox,True,26,1507563979472,1.0,272,446,0.0,0
128,Swipe,com.google.android.apps.photos,True,50,1499125235763,5.0,1160,1483,0.0,1
132,Unidentified,com.google.android.apps.photos,True,28,1504190021888,2.0,227,1010,0.0,1
311,Unidentified,com.google.android.youtube,True,53,1504720520403,6.0,1017,1755,0.0,0
127,Swipe,com.google.android.apps.photos,True,29,1504201816785,3.0,982,1340,0.0,0
20,Tap,com.mehequanna.gestureplayground,False,35,1498777505617,3.0,586,1741,0.0,0
488,Unidentified,,True,34,1504801641688,3.0,1293,1867,0.0,1
95,Tap,com.google.android.apps.photos,True,35,1499364900119,2.0,519,1689,0.0,0
77,Tap,com.mehequanna.gestureplayground,False,29,1504193703681,2.0,445,1822,0.0,1
312,Tap,,False,33,1504208628836,2.0,210,1314,0.0,1
60,Tap,,False,42,1504200390263,4.0,653,90,0.0,0
230,Swipe,com.google.android.apps.photos,True,49,1504190181785,4.0,1098,1684,0.0,1
177,Tap,com.mehequanna.gestureplayground,False,31,1501451465737,2.0,189,1429,0.0,1
208,Swipe,com.google.android.apps.photos,True,19,1504192725732,1.0,1426,1647,0.0,1
262,Swipe,com.google.android.apps.photos,True,41,1501195646671,4.0,685,1716,0.0,0
376,Tap,,False,31,1504193178648,4.0,306,2406,0.0,1
404,Tap,com.mehequanna.gestureplayground,False,88,1501271177550,9.0,592,1161,0.0,0
142,Swipe,com.google.android.apps.photos,True,52,1501270775530,4.0,875,1751,0.0,0
271,Unidentified,com.google.android.apps.photos,True,103,1504796722703,12.0,720,1223,0.0,1
20,Swipe,com.google.android.apps.photos,True,31,1504202645523,3.0,640,1495,0.0,1
95,Swipe,com.google.android.apps.photos,True,54,1500219857894,4.0,972,1765,0.0,0
161,Swipe,com.touchlogger,True,45,1499645411170,3.0,299,1297,0.0,1
196,Swipe,com.google.android.apps.photos,True,48,1504203144239,4.0,878,1702,0.0,0
350,Unidentified,com.google.android.apps.photos,True,32,1504198188376,2.0,346,1553,0.0,1
161,Swipe,com.google.android.apps.photos,True,52,1504807100863,4.0,320,1904,0.0,0
249,Swipe,com.google.android.apps.photos,True,38,1504203229794,3.0,1201,1553,0.0,0
260,Unidentified,com.touchlogger,True,37,1504537529805,4.0,1056,1842,0.0,0
339,Tap,,False,42,1504203011009,4.0,1309,86,0.0,1
263,Scroll,,True,34,1504205582781,2.0,892,2203,0.0,0
58,Swipe,com.google.android.apps.photos,True,48,1501270614444,5.0,290,1922,0.0,0
261,Tap,,False,111,1502036200807,11.0,539,1566,0.0,0
56,Unidentified,,False,39,1504806762056,4.0,1022,2246,0.0,0
105,Tap,com.mehequanna.gestureplayground,False,53,1507563775192,5.0,454,563,0.0,0
228,Swipe,,False,24,1504720397303,1.0,654,1160,0.0,0
268,Tap,,False,56,1507563947214,6.0,112,2032,0.0,0
88,Swipe,com.google.android.apps.photos,True,43,1500218907016,4.0,1108,1813,0.0,1
334,Tap,com.google.android.apps.photos,True,36,1504799599404,3.0,122,264,0.0,1
305,Swipe,,False,57,1499125589119,4.0,708,1190,0.0,1
256,Tap,com.google.android.googlequicksearchbox,True,23,1504194135236,2.0,1013,327,0.0,1
71,Swipe,com.google.android.apps.photos,True,22,1499371287808,1.0,362,1581,0.0,0
227,Tap,com.mehequanna.gestureplayground,False,73,1499644569683,6.0,229,1454,0.0,0
234,Swipe,com.google.android.apps.photos,True,55,1504196341277,5.0,563,1650,0.0,1
235,Tap,,True,33,1507562776933,4.0,1136,473,0.0,0
188,Swipe,,False,27,1507562661012,1.0,111,2106,0.0,0
55,Swipe,,True,44,1501962134339,3.0,1164,1200,0.0,0
69,Unidentified,,False,44,1504804586628,2.0,566,1241,0.0,0
220,Unidentified,com.google.android.apps.photos,True,39,1504203194059,3.0,1073,1600,0.0,0
124,Swipe,com.google.android.apps.photos,True,82,1501962346986,8.0,335,1499,0.0,0
57,Tap,,False,30,1504191168884,2.0,267,1347,0.0,1
69,Swipe,com.google.android.apps.photos,True,56,1499644316328,6.0,839,1680,0.0,0
179,Tap,com.google.android.youtube,True,41,1502053481402,3.0,607,1930,0.0,1
149,Swipe,com.google.android.apps.photos,True,29,1499371400287,2.0,1251,1538,0.0,0
248,Swipe,com.google.android.apps.photos,True,31,1504192769917,4.0,628,1682,0.0,1
240,Swipe,com.google.android.apps.photos,True,48,1504197215318,6.0,1127,1641,0.0,0
188,Tap,,False,104,1502036092984,8.0,601,173,0.0,0
129,Swipe,com.google.android.apps.photos,True,63,1499123925547,6.0,1261,1842,0.0,1
137,Swipe,,True,45,1501270770339,5.0,1169,1676,0.0,0
383,Swipe,com.google.android.apps.photos,True,28,1504801151870,1.0,841,1870,0.0,1
24,Tap,,False,43,1504192485887,4.0,682,1507,0.0,1
229,Swipe,com.google.android.apps.photos,True,35,1501270900981,4.0,717,1865,0.0,0
456,Swipe,,True,39,1504801522277,4.0,877,2249,0.0,1
139,Swipe,,False,38,1504800639710,3.0,514,1260,0.0,1
385,Tap,com.touchlogger,False,59,1504203104603,6.0,260,660,0.0,1
113,Swipe,com.google.android.apps.photos,True,50,1499124611628,5.0,855,1805,0.0,1
182,Swipe,com.google.android.apps.photos,True,47,1504200607787,3.0,1102,1870,0.0,0
221,Unidentified,com.google.android.apps.photos,True,43,1504203194371,4.0,1124,1577,0.0,0
155,Tap,com.google.android.apps.photos,True,43,1501270801106,4.0,140,172,0.0,0
46,Tap,,False,48,1498776263071,4.0,163,1556,0.0,1
114,Tap,,False,36,1504723376844,3.0,594,142,0.0,0
42,Swipe,com.google.android.apps.photos,True,53,1499644277604,4.0,1275,1538,0.0,0
312,Swipe,,False,55,1499125012205,7.0,523,1974,0.0,1
125,Tap,com.mehequanna.gestureplayground,False,28,1504723382612,2.0,232,1549,0.0,0
484,Tap,com.google.android.youtube,False,43,1504208805347,4.0,154,2334,0.0,1
129,Unidentified,com.mehequanna.gestureplayground,False,32,1504796391620,4.0,172,1762,0.0,1
76,Unidentified,com.google.android.apps.photos,True,33,1499123845548,2.0,1006,1495,0.0,1
177,Swipe,com.google.android.apps.photos,True,32,1504808303545,3.0,290,1572,0.0,0
